symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_1d,event_expected_alpha_3d,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,event_best_strategy,event_backtest_confidence,event_valid_sample_size,event_price_coverage_pct,event_interpretation_label,event_interpretation_note,event_tactical_label,event_tactical_note,event_sector,event_sector_valid_sample_size,event_sector_price_coverage_pct,event_sector_interpretation_label,event_sector_tactical_label,event_sector_interpretation_note,event_sector_tactical_note,event_sector_reaction_profile,event_sector_interpretable_score,event_interpretable_score,event_win_rate_5d,event_sample_size,event_reaction_profile,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
081660,미스토홀딩스,의류/섬유,,,,,,,11.7927,5.0365,2.0,1.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0235,0.8224,0.5,38.7755,0.0,1.0,0.4303,"미스토홀딩스(081660) 4Q25 Review : 턴어라운드 본격화 전망되나, K패션은 기다림이 필요",1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.715521978021978,-0.015283992858653289,0.6813186813186813,0.5206043956043956,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.9642857142857143,,,,,,0.967032967032967,0.6813186813186813,,3,0.8024249788672866
327260,RF머트리얼즈,우주항공과국방,,,,,,,11.136,2.5663,1.0,1.0,0.0,0.8,7.4128,0.0,9.2717,0.0,0.164,0.5782,0.0,86.9159,0.0,1.0,0.3197,광모듈 수요가 끝이 없다,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6438186813186813,0.028116491272873294,0.8186813186813187,0.7472527472527473,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.9285714285714286,,,,,,0.8131868131868132,0.8186813186813187,,3,0.794162087912088
017960,한국카본,조선,,,,,,,10.2389,3.9355,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0521,0.537,0.0,33.6516,0.0,1.0,0.3709,LNG 보냉제 성장에 방산까지 영역 확대,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6858516483516484,0.046578771658120854,0.8241758241758241,0.7243589743589745,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.8690476190476191,,,,,,0.9065934065934066,0.8241758241758241,,3,0.7905695266272188
120110,코오롱인더,화학/석유화학,,,,,,,10.0983,4.0977,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0102,1.0,1.0,27.2189,0.0,1.0,0.3897,"코오롱인더(120110) 실적은 반등, 포트폴리오는 진화",1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6932692307692307,0.04978811388559574,0.8351648351648352,0.7843406593406593,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.8452380952380952,,,,,,0.9175824175824175,0.8351648351648352,,3,0.7862584530853761
004170,신세계,유통/백화점,,,,,,,10.0605,4.3338,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5812,0.0,22.1167,0.0,1.0,0.3709,인바운드 증가 모멘텀은 2Q에 더 강화될 전망,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.7006868131868131,0.05291832835317826,0.8406593406593407,0.8113553113553115,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.8214285714285714,,,,,,0.9340659340659341,0.8406593406593407,,3,0.7815881234150465
200710,에이디테크놀로지,반도체와반도체장비,,,,,,,9.6482,3.242,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.1377,0.5362,0.0,25.2747,0.0,1.0,0.4303,콥데이 후기: 전성기를 넘어보자,1.0,1.0,1.0,0.2518,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6710164835164835,0.12468876053335498,0.9175824175824175,0.6313186813186813,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.7619047619047619,,,,,,0.8736263736263736,0.9175824175824175,,3,0.7664993660185967
042700,한미반도체,IT하드웨어 (반도체),0.5316000000000001,0.5,0.5399999999999999,0.36,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,6.0,3.8,0.8026098901098901,0.26457835053813095,0.978021978021978,0.9711538461538461,numpy_mlp,425,,,,,,,,,0,,,,,,,0.7,,,,,,,0.9835164835164835,0.978021978021978,,3,0.7600483755375059
023530,롯데쇼핑,유통/백화점,,,,,,,9.6673,3.1377,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0608,0.6198,0.0,33.7047,0.0,1.0,0.4095,백화점에서 확산되는 온기(溫氣),1.0,1.0,1.0,0.0874,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6660714285714285,0.06508092472033367,0.8736263736263736,0.8113553113553115,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.7738095238095238,,,,,,0.8626373626373627,0.8736263736263736,,3,0.7575179628064242
365340,성일하이텍,전기제품,,,,,,,9.8331,4.2306,2.0,1.0,0.0,0.7794,0.0,0.0,0.0,0.0,-0.1022,0.925,0.5,15.873,0.0,1.0,0.3897,성일하이텍(365340) 콥데이 後記: 본격적인 실적 턴러어라운드 시작,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6957417582417582,-0.0004428699597753324,0.7417582417582418,0.8882783882783883,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.8095238095238095,,,,,,0.9230769230769231,0.7417582417582418,,3,0.7488958157227388
010060,OCI홀딩스,화학,,,,,,,9.7547,2.9182,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.043,0.6035,0.0,77.6316,0.0,1.0,0.4521,태양광 중심으로 재편되는 에너지 안보 패러..,1.0,1.0,1.0,0.0453,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6611263736263736,0.048165248173394716,0.8296703296703297,0.478806907378336,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.7857142857142857,,,,,,0.8516483516483516,0.8296703296703297,,3,0.7485365595942519
215200,메가스터디교육,교육서비스,,,,,,,9.156,3.2167,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,25.0,0.0,1.0,0.4521,메가스터디교육(215200) 국내 교육기업 대장,1.0,1.0,1.0,-0.0773,-0.3935,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.668543956043956,0.010793684050958543,0.7802197802197802,0.5164835164835164,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.6904761904761905,,,,,,0.8681318681318682,0.7802197802197802,,3,0.7014740067624682
011070,LG이노텍,디스플레이/IT부품,,,,,,,9.0494,2.8568,2.0,2.0,0.0,0.7964,0.0,0.0,0.0,0.0,-0.0036,0.5832,0.0,17.5549,4.0,0.96,0.4303,안 살 이유가 없다,1.0,2.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6586538461538461,0.018511552442461804,0.7967032967032966,0.43956043956043955,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.6547619047619048,,,,,,0.8461538461538461,0.7967032967032966,,3,0.6874630177514792
005440,현대지에프홀딩스,복합기업,,,,,,,8.3647,2.2999,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.051,0.6322,0.0,18.75,0.0,1.0,0.3897,조정이 주는 멋진 기회!,1.0,1.0,1.0,0.3397,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6314560439560439,0.12926723847950622,0.9285714285714286,0.7857142857142857,numpy_mlp,425,,,,,,,,,0,,,,,,,,0.5833333333333334,,,,,,0.7857142857142857,0.9285714285714286,,3,0.6820741758241757
