symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_1d,event_expected_alpha_3d,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,event_best_strategy,event_backtest_confidence,event_valid_sample_size,event_price_coverage_pct,event_interpretation_label,event_interpretation_note,event_tactical_label,event_tactical_note,event_sector,event_sector_valid_sample_size,event_sector_price_coverage_pct,event_sector_interpretation_label,event_sector_tactical_label,event_sector_interpretation_note,event_sector_tactical_note,event_sector_reaction_profile,event_sector_interpretable_score,event_interpretable_score,event_win_rate_5d,event_sample_size,event_reaction_profile,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
000270,기아,자동차/완성차,0.4572799999999999,0.5,0.344,0.5533333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.4212,-4.414,-1.7876,-3.5289,1.0,1.0,0.0,BUYBACK,positive,16.03,immediate_close,낮음,2.0,66.67,표본 얕음,초기 경향은 보이지만 아직 표본이 얕아 단독 근거로 쓰기에는 이릅니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,자동차/완성차,1.0,100.0,표본 얕음,보수적 관찰,초기 경향은 보이지만 아직 표본이 얕아 단독 근거로 쓰기에는 이릅니다.,현재 표본만 보면 초기 반응과 5일 성과가 모두 약해 존재 여부만 체크하는 편이 낫습니다.,반응 약함,-0.9211,-0.4752,50.0,3.0,반응 약함,0.0,3.8,0.52760989010989,-0.05593052855727022,0.6318681318681318,0.7032967032967034,numpy_mlp,413,,,,,,,,,0,,,,,,,0.2,,,,,,,0.5686813186813187,0.6318681318681318,0.075,4,0.3550529827315542
267250,HD현대,기계/공작기계,0.48528,0.5,0.524,0.6,0.5,0.5,2.2,-2.6506,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,41.8803,0.0,1.0,0.4522,HD현대(267250) HD현대오일뱅크와 로봇,0.0,0.0,1.0,-0.2763,-3.9566,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.27788461538461534,-0.1640380297450632,0.04945054945054945,0.28663003663003667,numpy_mlp,413,,,,,,,,,0,,,,,,,0.44,0.11904761904761904,,,,,,0.016483516483516484,0.04945054945054945,,4,0.25940504807692305
036800,나이스정보통신,상업서비스와공급품,,,,,,,12.3121,6.0061,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,32.0755,0.0,1.0,0.4522,"나이스정보통신(036800) Valuation 저평가, TRS 성장성",1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.720467032967033,0.06888195880726922,0.8901098901098901,0.8901098901098901,numpy_mlp,413,,,,,,,,,0,,,,,,,,1.0,,,,,,0.978021978021978,0.8901098901098901,,3,0.8731984361792053
393890,더블유씨피,전기제품,,,,,,,11.6929,4.4294,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0134,0.589,0.0,120.2202,0.0,1.0,0.4304,"실적, 밸류에이션 정상화 초입 구간",1.0,1.0,1.0,0.3526,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.7081043956043955,0.17786148669544943,0.978021978021978,0.9194139194139194,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.9523809523809523,,,,,,0.9505494505494505,0.978021978021978,,3,0.8721206677937445
023910,대한약품,제약,,,,,,,11.3379,4.371,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,32.67,0.0,1.0,0.4522,대한약품(023910) 안정적인 수액제 생산 & Valuation 저평가,1.0,1.0,1.0,0.2593,0.0,4.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.7031593406593406,0.14626571860920007,0.9560439560439561,0.5157967032967034,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.9404761904761905,,,,,,0.9395604395604396,0.9560439560439561,,3,0.8595467032967031
083500,에프엔에스테크,디스플레이장비및부품,,,,,,,12.1692,5.3707,2.0,1.0,0.0,0.7725,0.0,0.0,0.0,0.0,0.0274,0.7957,0.5,80.072,0.0,1.0,0.3898,에프엔에스테크(083500) 수익성 개선 흐름 본격화될 전망,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.7179945054945055,0.017198439998771145,0.8186813186813187,0.5302197802197802,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.9880952380952381,,,,,,0.9725274725274725,0.8186813186813187,,3,0.8487690194420963
010950,S-Oil,화학/석유화학,,,,,,,10.8504,4.3043,2.0,2.0,0.0,0.7982,0.0,0.0,0.0,0.0,-0.0438,0.7891,0.5,23.1818,3.321,0.6668,0.4304,"호르무즈 봉쇄, 오히려 전화위복!",1.0,2.0,1.0,0.3577,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6982142857142857,0.17023204511594242,0.967032967032967,0.8173076923076923,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.9047619047619048,,,,,,0.9285714285714286,0.967032967032967,,3,0.846254226542688
032500,케이엠더블유,통신장비/네트워크,,,,,,,11.0133,3.954,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2617,0.6532,0.0,167.3797,0.0,1.0,0.3898,실적 확인하고 매수하시면 늦습니다,1.0,1.0,1.0,0.2829,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6907967032967033,0.15096271319511612,0.9615384615384616,0.49725274725274726,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.9166666666666666,,,,,,0.9120879120879121,0.9615384615384616,,3,0.846254226542688
036570,엔씨소프트,엔터테인먼트/게임,,,,,,,11.8362,3.7815,3.0,2.0,0.0,0.784,0.0,0.0,0.0,0.0,-0.0486,0.7493,0.3333,65.9452,8.6083,0.9139,0.4522,엔씨소프트(036570) 실적은 센티를 이긴다,1.0,2.0,1.0,0.238,0.0,4.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.678434065934066,0.06660010270978965,0.8791208791208791,0.6021978021978022,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.9761904761904762,,,,,,0.8901098901098901,0.8791208791208791,,3,0.8437394336432799
039030,이오테크닉스,IT하드웨어 (반도체),,,,,,,10.0778,3.9465,2.0,1.0,0.0,0.7408,0.0,0.0,0.0,0.0,-0.0158,0.834,0.5,15.8901,0.0,1.0,0.4304,이오테크닉스(039030) NAND 고단화 수혜 예상,1.0,1.0,1.0,0.321,3.4968,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,6.0,3.8,0.963324175824176,0.2766463032691178,0.9835164835164835,0.9917582417582418,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.8333333333333334,,,,,,1.0,0.9835164835164835,,3,0.8365543110735417
081660,미스토홀딩스,의류/섬유,,,,,,,11.7928,5.0365,2.0,1.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0235,0.8224,0.5,38.7755,0.0,1.0,0.4304,"미스토홀딩스(081660) 4Q25 Review : 턴어라운드 본격화 전망되나, K패션은 기다림이 필요",1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.715521978021978,0.0003149901045740172,0.7857142857142857,0.5137362637362637,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.9642857142857143,,,,,,0.967032967032967,0.7857142857142857,,3,0.8297284446322909
005680,삼영전자,전기제품,,,,,,,10.5488,3.4691,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0363,1.0,1.0,38.0991,0.0,1.0,0.4096,"삼영전자(005680) 순현금이 많은 기업, 신사업 추진",1.0,1.0,1.0,0.3627,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6759615384615385,0.17303521151980605,0.9725274725274725,0.9194139194139194,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.8809523809523809,,,,,,0.8846153846153846,0.9725274725274725,,3,0.8297284446322908
086450,동국제약,제약,,,,,,,10.7216,4.9732,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.549,0.0,1.0,0.371,"동국제약(086450) 성장성: 화장품, 모멘텀: DDS",1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.7130494505494505,0.0688241016965273,0.8846153846153846,0.5157967032967034,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.8928571428571429,,,,,,0.9615384615384616,0.8846153846153846,,3,0.8264951394759087
327260,RF머트리얼즈,우주항공과국방,,,,,,,11.1361,2.5663,1.0,1.0,0.0,0.8,7.4128,0.0,9.2717,0.0,0.164,0.5782,0.0,86.9159,0.0,1.0,0.3198,광모듈 수요가 끝이 없다,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6438186813186813,0.05470825377320203,0.8516483516483516,0.7875457875457875,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.9285714285714286,,,,,,0.8131868131868132,0.8516483516483516,,3,0.8027842349957733
017960,한국카본,조선,,,,,,,10.239,3.9355,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0521,0.537,0.0,33.6516,0.0,1.0,0.371,LNG 보냉제 성장에 방산까지 영역 확대,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6858516483516484,0.057673545419255026,0.8626373626373627,0.44871794871794873,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.8690476190476191,,,,,,0.9065934065934066,0.8626373626373627,,3,0.800628698224852
120110,코오롱인더,화학/석유화학,,,,,,,10.0984,4.0977,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0102,1.0,1.0,27.2189,0.0,1.0,0.3898,"코오롱인더(120110) 실적은 반등, 포트폴리오는 진화",1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6932692307692307,0.06128683292667329,0.8681318681318682,0.8173076923076923,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.8452380952380952,,,,,,0.9175824175824175,0.8681318681318682,,3,0.7948806001690616
004170,신세계,유통/백화점,,,,,,,10.0606,4.3338,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5812,0.0,22.1167,0.0,1.0,0.371,인바운드 증가 모멘텀은 2Q에 더 강화될 전망,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.7006868131868131,0.06467677300041996,0.8736263736263736,0.8424908424908425,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.8214285714285714,,,,,,0.9340659340659341,0.8736263736263736,,3,0.790210270498732
200710,에이디테크놀로지,반도체와반도체장비,,,,,,,9.6483,3.242,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.1377,0.5362,0.0,25.2747,0.0,1.0,0.4304,콥데이 후기: 전성기를 넘어보자,1.0,1.0,1.0,0.2518,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6710164835164835,0.13135210383111218,0.945054945054945,0.6934065934065934,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.7619047619047619,,,,,,0.8736263736263736,0.945054945054945,,3,0.7736844885883346
023530,롯데쇼핑,유통/백화점,,,,,,,9.6674,3.1377,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0608,0.6198,0.0,33.7047,0.0,1.0,0.4096,백화점에서 확산되는 온기(溫氣),1.0,1.0,1.0,0.0874,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6660714285714285,0.07409428726383675,0.9065934065934066,0.8424908424908425,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.7738095238095238,,,,,,0.8626373626373627,0.9065934065934066,,3,0.7661401098901099
365340,성일하이텍,전기제품,,,,,,,9.8332,4.2306,2.0,1.0,0.0,0.7794,0.0,0.0,0.0,0.0,-0.1022,0.925,0.5,15.873,0.0,1.0,0.3898,성일하이텍(365340) 콥데이 後記: 본격적인 실적 턴러어라운드 시작,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6957417582417582,0.011992431519849495,0.8076923076923077,0.9194139194139194,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.8095238095238095,,,,,,0.9230769230769231,0.8076923076923077,,3,0.7661401098901099
042700,한미반도체,IT하드웨어 (반도체),0.5316000000000001,0.5,0.5399999999999999,0.36,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,6.0,3.8,0.8026098901098901,0.3260787260411714,0.9945054945054945,0.9917582417582418,numpy_mlp,413,,,,,,,,,0,,,,,,,0.7,,,,,,,0.9835164835164835,0.9945054945054945,,3,0.7637034161490683
010060,OCI홀딩스,화학,,,,,,,9.7548,2.9182,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.043,0.6035,0.0,77.6316,0.0,1.0,0.4522,태양광 중심으로 재편되는 에너지 안보 패러..,1.0,1.0,1.0,0.0453,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6611263736263736,0.0575884052416467,0.8571428571428571,0.4599686028257457,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.7857142857142857,,,,,,0.8516483516483516,0.8571428571428571,,3,0.7557216821639898
215200,메가스터디교육,교육서비스,,,,,,,9.1561,3.2167,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,25.0,0.0,1.0,0.4522,메가스터디교육(215200) 국내 교육기업 대장,1.0,1.0,1.0,-0.0773,-0.3935,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.668543956043956,0.02328638984789856,0.8241758241758241,0.6355311355311355,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.6904761904761905,,,,,,0.8681318681318682,0.8241758241758241,,3,0.7129702028740489
229640,LS에코에너지,전기장비,,,,,,,9.7687,3.8844,2.0,1.0,0.0,0.7386,0.0,0.0,0.0,0.0,-0.0026,0.8237,0.5,23.1102,0.0,1.0,0.371,LS에코에너지(229640) 희토류 탈중국화 밸류체인 한 축을 담당하면서 성장성 부각,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.8,0.6833791208791209,-0.0675291166527165,0.6043956043956044,0.4230769230769231,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.7976190476190477,,,,,,0.9010989010989011,0.6043956043956044,,3,0.7039887996618767
